Age;Income_Level;Employment_Status;Contribution_Years;Interest_Rate;Inflation_Rate;Stock_Index;Bond_Yield;Market_Volatility;Fund_Size;Contribution_Amount;Fund_Return_Rate;Year;Month Number;Month;Date;Pension_Price;Pension_Category;Risk_Tolerance
57;109452;Employed;6;7.81;7.59;4240.75;3.86;34.94;80108.69;1946.02;10.47;2009;10;octubre;oct-09;2.440.802.473;Low_Value;High
53;83814;Unemployed;22;3.42;5.94;14206.55;1.24;38.53;214863.03;614.75;11.72;2009;3;marzo;mar-09;3.471.106.553;Low_Value;Medium
55;140864;Unemployed;15;3.95;7.66;7510.47;2.86;19.85;267253.91;4408.01;6.9;2009;3;marzo;mar-09;1.033.969.657;High_Value;Medium
63;30376;Employed;9;9.86;5.93;8733.72;3.33;39.37;210671.82;4217.18;11.45;2009;7;julio;jul-09;7.186.599.817;Moderate_Value;Medium
56;134187;Unemployed;3;7.83;2.96;11330.19;1.76;38.02;394689.72;2853.55;5.41;2009;2;febrero;feb-09;2.320.525.201;Low_Value;Medium
32;82996;Employed;25;8.89;7.9;8864.59;1.93;29.09;396401.68;940.46;4.09;2009;7;julio;jul-09;435.347.444;Low_Value;Low
25;113146;Employed;32;6.17;4.58;8630.62;1.15;16.99;346665.38;1950.99;3.22;2009;1;enero;ene-09;9.917.348.917;High_Value;Low
44;136305;Employed;8;6.31;2.64;6063.97;5.71;35.78;393495.13;1088.81;6.75;2009;2;febrero;feb-09;324.083.702;Low_Value;High
38;128169;Unemployed;31;4.7;5.61;7495.39;4.5;30.46;191094.33;2809.11;5.45;2009;12;diciembre;dic-09;1.387.783.395;High_Value;High
42;140542;Employed;17;9.12;5.64;13440.59;3.69;24.45;265716.69;816.17;5.43;2009;4;abril;abr-09;3.937.286.419;Low_Value;Low
50;48803;Unemployed;6;9.19;4.65;8824.09;3.43;35.02;169035.8;4013.48;6.39;2009;6;junio;jun-09;3.979.419.909;Low_Value;Medium
37;119099;Unemployed;21;3.43;6.03;11890.63;2.06;14.78;468286.5;2507.27;3.4;2009;11;noviembre;nov-09;9.086.991.337;Moderate_Value;Low
47;54337;Employed;31;4.46;4.52;4699.84;1.82;34;407188.86;2848.3;9.72;2009;7;julio;jul-09;1.523.666.111;High_Value;Medium
53;89865;Employed;31;3.04;2.43;14090.91;3.07;12.34;474182.6;3836.99;3.25;2009;1;enero;ene-09;191.757.775;High_Value;High
55;116612;Unemployed;17;4.04;3.7;9654.26;1.3;10.3;296044.99;2157.64;10.47;2009;3;marzo;mar-09;6.820.029.924;Moderate_Value;Medium
50;110640;Unemployed;5;8.03;5.62;12150.58;1.06;21.26;236262.58;1232.91;9.26;2009;4;abril;abr-09;1.968.883.462;Low_Value;Medium
39;88140;Employed;5;3.9;6.07;3270.53;4.76;29.58;268099.54;2614.64;5;2009;1;enero;ene-09;2.778.393.186;Low_Value;Low
59;81816;Unemployed;27;6.97;6.66;3874.04;3;27.96;304840.29;3008.09;8.26;2009;2;febrero;feb-09;134.633.206;High_Value;Low
26;63674;Unemployed;31;4.24;7;10708.92;3.25;35.41;283485.28;4467.2;4.48;2009;7;julio;jul-09;2.092.366.938;High_Value;Low
25;95498;Unemployed;15;7.14;6.47;8543.89;2.63;12.38;364628.38;1981.1;4.58;2009;3;marzo;mar-09;5.688.012.732;Moderate_Value;High
47;39728;Unemployed;14;7.19;2.8;2103.59;4.08;12.74;236046.13;3228.5;10.54;2009;6;junio;jun-09;787.191.649;Moderate_Value;Medium
58;38970;Employed;4;6.78;7.6;8572.47;3.82;35.78;486592.01;3244.14;3.91;2009;12;diciembre;dic-09;2.645.826.556;Low_Value;High
40;52574;Employed;17;7.39;5.15;6206.49;1.12;33.59;54022.65;2591.31;11.9;2009;8;agosto;ago-09;784.520.159;Moderate_Value;High
36;128447;Employed;27;3.38;5.45;3414.44;4.34;38.22;114209.62;1746.64;7.31;2009;3;marzo;mar-09;7.774.837.211;Moderate_Value;High
50;76058;Unemployed;33;6.54;6.07;8401.07;2.4;16.62;381643.52;512.34;4.09;2009;11;noviembre;nov-09;3.283.364.429;Low_Value;Low
60;145390;Unemployed;28;3.21;6.72;9627.7;4.14;16.08;332542.2;4745.91;6.58;2009;4;abril;abr-09;2.019.104.653;High_Value;High
64;144847;Employed;34;5.99;3.86;3393.37;1.07;18.77;59667.08;1396.12;11.82;2009;8;agosto;ago-09;8.658.956.495;Moderate_Value;Medium
43;118113;Unemployed;2;5.66;5.05;3066.77;2.41;10.01;192478.51;4993.65;9.93;2009;8;agosto;ago-09;333.552.569;Low_Value;Low
48;80333;Employed;13;9.65;4.45;13435.39;3.02;31.84;313874.89;3550.54;9.07;2009;9;septiembre;sep-09;8.001.640.765;Moderate_Value;Low
35;131473;Employed;21;5.44;3.43;13231.39;2.63;22.43;370842.43;1040.03;9;2009;9;septiembre;sep-09;5.343.721.484;Moderate_Value;Medium
48;120251;Unemployed;10;9.11;7.6;12228.15;4.2;10.15;273874.77;2001.7;6.73;2009;3;marzo;mar-09;4.491.380.293;Low_Value;High
27;56424;Unemployed;8;6.45;3.65;4940.19;3.84;21.81;60222.06;3023.31;3.52;2009;7;julio;jul-09;3.991.020.547;Low_Value;Medium
26;138264;Employed;5;3.38;7.95;13049.24;2.91;10.17;178793.36;4427.81;5.97;2009;6;junio;jun-09;3.529.284.631;Low_Value;Low
27;109713;Unemployed;22;6.53;7.96;7034.2;1.83;17.5;326860.25;639.03;6.32;2009;3;marzo;mar-09;259.581.084;Low_Value;Medium
42;93679;Employed;16;4.09;3.05;12570.25;5.17;12.42;383409.4;2761.46;9.78;2009;5;mayo;may-09;7.860.098.335;Moderate_Value;Medium
40;149622;Unemployed;3;4.56;4.59;11744.28;5.39;24.96;424527.41;1751.64;5.81;2009;6;junio;jun-09;218.140.426;Low_Value;Medium
28;20835;Unemployed;3;9.17;6.07;6315.84;4.68;20.55;31914.59;1504.96;9.92;2009;10;octubre;oct-09;2.567.569.239;Low_Value;Medium
43;135210;Unemployed;19;7.96;4.32;5514.2;2.21;23.67;36480.56;4662.2;5.81;2009;1;enero;ene-09;1.459.724.453;High_Value;Medium
45;79516;Employed;20;8.41;7.48;7940.3;2.54;35.22;207878.76;4384.48;11.95;2009;9;septiembre;sep-09;1.427.158.913;High_Value;Low
53;79003;Employed;13;4.98;6.3;8942.43;2.7;21.24;465065.22;2076.79;11.92;2009;8;agosto;ago-09;4.746.002.366;Moderate_Value;High
50;91828;Employed;8;6.46;6.42;12859.33;4.79;36.86;132141.66;4657.12;3.31;2009;2;febrero;feb-09;5.522.540.246;Moderate_Value;Medium
33;25615;Unemployed;4;6.18;5.52;11477.06;1.85;16.47;264353.5;1201.05;9.78;2009;11;noviembre;nov-09;244.178.148;Low_Value;High
39;96004;Employed;34;7.49;7.29;14688.13;1.15;21.54;61616.04;4881.63;3.88;2009;7;julio;jul-09;259.113.718;High_Value;Medium
55;30910;Employed;27;8.52;5.26;14261.43;5.29;15.03;350870.57;990.71;4.51;2009;11;noviembre;nov-09;4.543.846.656;Moderate_Value;High
60;131463;Unemployed;21;8.06;6.32;8331.98;4.9;39.2;221868.84;1155.57;11.71;2009;9;septiembre;sep-09;5.652.614.772;Moderate_Value;Medium
53;74285;Unemployed;30;5.98;6.37;12145.84;1.8;14.87;136160.98;4009.11;8.2;2009;12;diciembre;dic-09;1.937.126.208;High_Value;Medium
57;59433;Unemployed;14;5.56;5.66;11313.01;5.16;32.8;234961.28;835.97;11.09;2009;2;febrero;feb-09;3.360.036.436;Low_Value;Low
29;108915;Unemployed;7;3.83;4.1;9112.04;2.86;31.32;263347.43;767.67;6.93;2009;6;junio;jun-09;1.344.145.632;Low_Value;High
64;122952;Unemployed;24;4.12;6.18;2498.49;5.26;35.95;492066.74;4186.92;11.24;2009;8;agosto;ago-09;1.608.240.755;High_Value;High
49;36552;Employed;11;8.74;4.85;13896.05;4.97;30.09;200985.12;3886.21;6.33;2009;12;diciembre;dic-09;8.169.916.591;Moderate_Value;High
48;44928;Unemployed;34;9.86;7.12;2899.63;2.94;16.07;447243.63;4343.39;9.59;2009;10;octubre;oct-09;2.340.598.757;High_Value;Low
62;119421;Unemployed;5;3.41;2.04;9340.83;1.22;23.18;431515.29;1943.1;8.47;2009;10;octubre;oct-09;2.336.751.162;Low_Value;High
52;41264;Employed;8;3.14;2.79;6013.36;1.61;22.52;252057.79;591.45;11.24;2009;1;enero;ene-09;1.899.885.758;Low_Value;High
50;79131;Employed;34;4.83;3.6;13335.29;3.17;32.47;446542.88;2552.99;3.45;2009;4;abril;abr-09;137.911.614;High_Value;Medium
32;120904;Employed;26;5.59;6.55;3761.28;3.94;27.93;75501.9;4516.65;10.23;2009;4;abril;abr-09;1.922.065.139;High_Value;Low
36;148468;Unemployed;22;3.94;3.65;14644.57;3.25;27.05;255213.45;3050.36;9.11;2009;7;julio;jul-09;1.170.719.551;High_Value;High
25;86892;Employed;5;4.82;2.86;2094.12;2.55;33.7;397781.21;2261.61;3.03;2009;9;septiembre;sep-09;2.769.605.936;Low_Value;Medium
58;58474;Unemployed;14;9.33;2.78;13337.85;5.04;20.19;180215.94;1659.44;5.16;2009;2;febrero;feb-09;4.450.346.604;Low_Value;High
26;33549;Employed;19;4.91;6.64;8082.4;1.24;14.38;103697;4489.61;9.75;2009;9;septiembre;sep-09;1.434.530.263;High_Value;Medium
34;34852;Employed;6;5.95;7.77;9441.54;5.08;17.49;451895.64;4813.98;5.91;2009;1;enero;ene-09;46.788.734;Moderate_Value;Low
27;95225;Unemployed;20;8.55;4.94;3413.58;4.81;29.83;444414.55;589.38;10.59;2009;5;mayo;may-09;4.104.544.463;Low_Value;High
63;130888;Unemployed;12;9.52;2.91;4698.65;2.22;18.13;298019.7;2856.11;9.62;2009;5;mayo;may-09;7.664.363.906;Moderate_Value;Low
56;114035;Unemployed;14;7.61;3.97;12433.81;4.24;16.63;174668.32;3599.3;5.38;2009;3;marzo;mar-09;8.578.089.181;Moderate_Value;Medium
51;40378;Employed;15;3.16;5.17;4130.05;3.67;11.51;330226.09;2170.07;7.37;2009;1;enero;ene-09;5.808.771.803;Moderate_Value;Low
45;123146;Employed;8;9.43;5.64;3300.72;2.3;38.65;55868.54;4674.34;8.08;2009;6;junio;jun-09;6.944.874.091;Moderate_Value;Medium
37;25659;Unemployed;9;3.48;6.65;4748.83;1.24;36.28;213699.78;535.56;10.15;2009;11;noviembre;nov-09;1.689.007.316;Low_Value;Medium
37;116726;Employed;15;9;3.14;10805.31;1.62;39.87;92291.05;4407.94;9.7;2009;5;mayo;may-09;1.179.522.002;High_Value;High
46;57719;Employed;3;4.15;4.15;6500.86;3;30.39;377788.49;746.27;5.14;2009;4;abril;abr-09;7.146.835.108;Low_Value;High
37;78336;Employed;12;3.1;6.55;11181.58;4.53;24.38;372406.84;2563.07;8.2;2009;1;enero;ene-09;5.440.459.836;Moderate_Value;Medium
58;79229;Employed;25;7.55;2.28;14324.02;3.59;11.34;457515.69;4473.53;11.59;2009;7;julio;jul-09;1.857.774.472;High_Value;Medium
44;136944;Employed;4;7.03;2.38;5041.37;5.84;27.14;339324;1053.6;7.55;2009;2;febrero;feb-09;1.080.598.951;Low_Value;High
43;35739;Employed;8;9.23;4.79;7460.22;1.12;12.68;453333.72;2432.59;4.62;2009;9;septiembre;sep-09;3.986.743.034;Low_Value;High
31;78521;Unemployed;24;6.29;6.39;12888.81;1.22;32.22;150363.84;2413.07;11.79;2009;5;mayo;may-09;1.059.409.449;High_Value;High
40;76270;Employed;23;5.84;7.13;10761.9;1.24;32.47;235872.69;2499.14;10.25;2009;4;abril;abr-09;1.021.027.902;High_Value;Low
34;109000;Employed;16;4.77;4.95;5915.96;5.09;14.02;484441.35;2790.67;4.45;2009;4;abril;abr-09;7.183.602.096;Moderate_Value;Low
37;104369;Employed;11;8.17;3.89;8292.15;2.46;14.12;30273.21;4139.71;6.49;2009;8;agosto;ago-09;8.122.090.341;Moderate_Value;Medium
58;49336;Unemployed;3;6.39;6.89;4971.5;4.64;10.44;289983.87;3070.7;11.59;2009;3;marzo;mar-09;2.797.313.482;Low_Value;Medium
61;59871;Unemployed;32;9.16;5.74;4605.84;2.91;11.44;263283.52;2750.45;5.01;2009;9;septiembre;sep-09;1.430.799.832;High_Value;High
46;32221;Unemployed;20;9.15;3.86;9223.08;1.9;11.77;21124.64;706.55;11.09;2009;9;septiembre;sep-09;3.503.912.106;Low_Value;Low
34;71580;Unemployed;29;7.67;6.34;9072.72;1.07;20.25;462326.59;3246.18;3.84;2009;1;enero;ene-09;1.415.640.175;High_Value;Medium
30;84544;Unemployed;18;7.16;2.44;9245.65;1.61;37.6;447795.44;2218.36;5.9;2009;3;marzo;mar-09;7.293.146.079;Moderate_Value;Low
40;90293;Employed;9;3.16;2.45;4600.46;4.58;16.94;124431.76;3627.94;7.24;2009;12;diciembre;dic-09;5.977.404.256;Moderate_Value;Medium
48;61588;Unemployed;22;5.36;6.23;8210.98;1.89;18.27;341593.59;4860.95;11.3;2009;8;agosto;ago-09;1.754.444.753;High_Value;High
61;101164;Unemployed;25;9.14;5.11;8753.01;1.34;10.19;59819.23;4917.04;5.69;2009;11;noviembre;nov-09;1.977.916.151;High_Value;Low
50;103048;Employed;27;8.31;2.07;9840.95;1.72;17.81;16252.23;4311.02;8.29;2009;6;junio;jun-09;196.437.724;High_Value;High
37;58245;Unemployed;2;7.22;4.29;10009.51;2.72;15;37164.14;796.94;11.03;2009;8;agosto;ago-09;2.147.816.682;Low_Value;Low
49;70787;Unemployed;30;3.89;7.41;14160.78;3.03;12.36;74160.06;1041.33;10.62;2009;12;diciembre;dic-09;59.306.513;Moderate_Value;Low
27;39328;Employed;33;5.77;3.3;12921.03;3.83;24.35;194829.76;1131.81;11.8;2009;12;diciembre;dic-09;7.535.698.829;Moderate_Value;Medium
59;51679;Employed;12;6.52;2.54;7371.28;4.19;17.62;485231.57;4282.28;3.14;2009;5;mayo;may-09;8.892.453.378;Moderate_Value;Medium
30;39612;Unemployed;18;8.86;5.01;7489.95;5.98;29.86;334575.62;1878.41;7.43;2009;12;diciembre;dic-09;6.106.271.471;Moderate_Value;Medium
49;79542;Employed;24;7.52;4.33;7502.65;2.36;13.89;416022.9;4348.05;8.62;2009;6;junio;jun-09;1.639.103.598;High_Value;High
27;116915;Employed;1;5.4;3.14;14536.02;5.39;28.27;135878.58;554.64;5.33;2009;6;junio;jun-09;104.494.981;Low_Value;Medium
38;129309;Unemployed;6;9.97;4.1;2879.59;5.58;13.65;365790.55;4185.27;8.22;2009;3;marzo;mar-09;5.209.889.436;Moderate_Value;Medium
40;108915;Employed;3;9.24;3.65;12715.87;4.06;29.08;368307.6;3648.55;10.37;2009;1;enero;ene-09;3.233.561.114;Low_Value;High
60;128392;Employed;1;8.99;3.67;8787;4.49;10.45;314594.09;4673.32;4.52;2009;5;mayo;may-09;1.017.782.137;Low_Value;Medium
31;70666;Unemployed;24;6.02;6.24;3942.22;4.59;23.65;132841.77;3535.96;9.17;2009;11;noviembre;nov-09;1.403.930.048;High_Value;Medium
30;20678;Unemployed;30;9.8;4.26;8663.57;5.66;20.4;157151.43;2341.89;10.63;2009;9;septiembre;sep-09;1.168.754.465;High_Value;Low
33;58894;Unemployed;23;8.49;6.42;8534.81;1.65;36.27;93548.88;4140.53;4.6;2009;10;octubre;oct-09;1.507.659.364;High_Value;Low
52;47366;Employed;24;7.4;3.94;10438.13;5.77;36.5;198310.78;2862.2;6.54;2009;1;enero;ene-09;1.135.060.404;High_Value;Medium
50;31703;Unemployed;4;3.54;3;13046.64;4.23;10.88;134907.27;2664.03;8.09;2009;6;junio;jun-09;2.840.133.428;Low_Value;Low
37;73114;Unemployed;27;9.03;3.18;6194.89;4.58;24.09;38056.87;1041.58;10.07;2009;1;enero;ene-09;5.786.471.718;Moderate_Value;Medium
58;92714;Unemployed;21;6.19;2.74;4397.43;3.19;29.27;56265.17;631.41;6.95;2009;12;diciembre;dic-09;3.222.112.664;Low_Value;High
41;126455;Unemployed;3;4.41;7.3;7858.36;4.06;12.07;85557.44;3375.66;7.68;2009;2;febrero;feb-09;2.176.123.837;Low_Value;Medium
44;68049;Unemployed;22;5.62;3.42;12169.28;3.32;37.68;404526.38;1742.07;10.99;2009;4;abril;abr-09;6.864.228.192;Moderate_Value;Low
41;93425;Employed;32;6.96;6.76;13834.31;4.28;29.82;439144.73;1465.01;8.98;2009;6;junio;jun-09;8.162.650.443;Moderate_Value;Medium
37;23234;Employed;17;3.74;7.63;14589.69;1.33;31.93;244808.43;1964.95;4.07;2009;1;enero;ene-09;514.954.708;Moderate_Value;Low
61;32546;Unemployed;23;8.49;6.35;6768.5;1.13;16.9;458888.71;1713.06;5.03;2009;1;enero;ene-09;6.619.966.762;Moderate_Value;Medium
33;37259;Employed;22;9.61;6.45;7709.47;2.17;22.54;200555.29;4004.48;6.47;2009;7;julio;jul-09;1.469.768.107;High_Value;High
63;82674;Unemployed;22;5.98;5.13;12041.16;5.97;30.3;153977.05;3524.27;7.82;2009;3;marzo;mar-09;1.146.765.818;High_Value;Medium
25;111611;Unemployed;16;8.12;5.19;2189.86;4.55;29.25;238486.57;1272.17;5.29;2009;1;enero;ene-09;4.449.201.112;Low_Value;Medium
27;46067;Unemployed;14;7.19;5.13;3013.24;1.73;20.03;275772.2;962.88;4.9;2009;8;agosto;ago-09;2.806.474.802;Low_Value;High
33;24626;Unemployed;19;8.29;7.9;14388.5;3.55;28.42;236995.61;2930.22;3.77;2009;6;junio;jun-09;1.018.398.408;High_Value;High
61;128315;Employed;11;6.76;7.71;13383.68;4.75;32.43;266945.99;3850.51;3.06;2009;10;octubre;oct-09;7.824.502.038;Moderate_Value;Medium
48;135450;Employed;9;7.44;2.99;6799.49;5.73;33.56;282495.84;4709.92;6.15;2009;2;febrero;feb-09;7.448.993.037;Moderate_Value;High
34;72135;Unemployed;15;4.36;5.35;12711.41;3.11;13.03;324612.72;4251.79;6.98;2009;12;diciembre;dic-09;1.068.533.221;High_Value;Low
34;99741;Employed;23;3.56;5.55;9570.41;4.69;10.33;271423.87;4735.61;11.03;2009;6;junio;jun-09;1.764.397.136;High_Value;Medium
38;143864;Unemployed;11;9.43;6.23;14294.41;2.64;10.57;22823.43;1530.52;11.03;2009;10;octubre;oct-09;4.342.934.444;Low_Value;High
57;39290;Employed;23;3.05;7.75;9666.01;1.56;11.24;276479.58;4780.6;4.78;2009;3;marzo;mar-09;1.594.848.839;High_Value;Low
31;84735;Unemployed;14;7.27;6.64;13026.1;3.95;18.62;401883.73;4309.15;8.83;2009;1;enero;ene-09;100.531.904;High_Value;Medium
46;67711;Employed;12;7.76;4.87;7554.35;3.01;31.47;90653.98;4139.11;10.65;2009;2;febrero;feb-09;8.738.822.963;Moderate_Value;Low
49;44685;Employed;7;5.23;3.46;9183.02;3.81;33.74;489162.73;2994.73;5.41;2009;12;diciembre;dic-09;3.854.223.319;Low_Value;Low
27;21527;Unemployed;8;5.57;3.05;11415;2.38;38.08;320534.04;4516.78;4.69;2009;12;diciembre;dic-09;5.706.379.648;Moderate_Value;High
40;47757;Employed;24;6.33;7.07;5627.76;3.45;12.98;212006.33;679.22;9.85;2009;4;abril;abr-09;3.507.297.105;Low_Value;Low
40;143385;Employed;15;8.86;7.45;7008.4;2.92;32.59;368952.78;1638.11;4.74;2009;10;octubre;oct-09;4.199.771.157;Low_Value;High
61;90569;Unemployed;10;5.14;5.23;2511.28;4.64;35.22;218429.61;4553.38;9.47;2009;3;marzo;mar-09;7.632.081.819;Moderate_Value;Medium
33;135154;Employed;25;6.84;2.22;9418.54;4.53;32.62;491569.85;4227.8;8.41;2009;11;noviembre;nov-09;1.758.614.181;High_Value;Medium
53;142801;Unemployed;24;5.56;7.08;4761.11;5.34;32.39;222697.45;2315.49;5.94;2009;9;septiembre;sep-09;8.652.627.591;Moderate_Value;High
25;137917;Employed;13;7.73;7.1;14250.4;2.86;25.14;131298.28;3934.06;6.23;2009;7;julio;jul-09;8.801.509.927;Moderate_Value;High
36;130615;Employed;7;3.34;5.51;5180.46;2.08;15.86;479260.04;2090.3;7.9;2009;10;octubre;oct-09;2.923.838.068;Low_Value;High
61;143363;Employed;13;8.73;5.24;5007.87;4.37;24.52;58664.12;2373.3;9.38;2009;12;diciembre;dic-09;5.699.035.802;Moderate_Value;Low
52;136377;Unemployed;30;4.15;4.64;7084.59;2.76;16.32;239419.25;1180.61;6.25;2009;10;octubre;oct-09;6.606.296.289;Moderate_Value;Low
64;118941;Employed;31;6.06;6.09;12991.03;3.89;31.16;349659.28;3341.89;9.58;2009;8;agosto;ago-09;1.707.387.153;High_Value;Medium
50;29491;Employed;26;6.71;3.53;14705.04;2.7;15.55;149519.57;3851.33;8.65;2009;12;diciembre;dic-09;1.507.624.304;High_Value;Medium
52;77782;Unemployed;25;4.06;7.53;6221.1;5.34;13.83;443390.43;2929.45;10.42;2009;2;febrero;feb-09;1.163.695.618;High_Value;Low
25;140920;Unemployed;7;4.69;5.82;2945.63;3.21;23.83;338921.07;3178.11;4.98;2009;8;agosto;ago-09;3.634.766.462;Low_Value;Low
50;133103;Unemployed;14;6.24;6.54;11480.45;1.14;28.84;125146.39;2028.16;6.76;2009;5;mayo;may-09;4.930.526.892;Moderate_Value;Medium
28;148062;Unemployed;15;6.56;4.36;10523.35;5.76;11.64;92924.38;2914.73;3.61;2009;9;septiembre;sep-09;6.869.121.816;Moderate_Value;High
44;44017;Unemployed;16;8.99;2.37;8571.28;1.74;33.73;253387.72;2399.85;11.57;2009;3;marzo;mar-09;6.827.813.023;Moderate_Value;High
26;132716;Unemployed;25;6.72;3.96;11172.54;1.64;18.45;186915.86;4462.77;8.4;2009;3;marzo;mar-09;1.897.573.409;High_Value;Low
59;90713;Unemployed;18;3.17;5.32;11180.9;4.71;32.79;357380.54;507.97;7.69;2009;3;marzo;mar-09;1.216.494.892;Low_Value;Low
47;137538;Unemployed;1;5.47;7.52;8112.41;4.85;19.05;248150.91;2102.37;10.68;2009;7;julio;jul-09;1.807.548.643;Low_Value;Medium
59;76850;Unemployed;15;5.01;5.39;2529.38;2.65;35.51;176820.41;3395.37;10.55;2009;6;junio;jun-09;8.387.038.108;Moderate_Value;Low
56;68951;Employed;4;6.83;6.72;2728.02;5.02;19.73;53815.47;1025.13;6.09;2009;10;octubre;oct-09;1.277.585.886;Low_Value;High
32;51358;Unemployed;12;3.24;5.93;14421.78;3.78;37.92;189953.67;3467.97;6.35;2009;8;agosto;ago-09;6.973.191.143;Moderate_Value;High
54;91792;Employed;34;4.48;6.17;5588.96;4.58;38.22;373320.45;3716.59;9.92;2009;7;julio;jul-09;2.013.282.996;High_Value;High
32;89820;Unemployed;28;7.54;5.85;13137.07;3.56;35.31;138399.02;4811.84;8.79;2009;1;enero;ene-09;2.141.003.738;High_Value;High
29;144573;Unemployed;24;9.32;6.76;11647.88;3.87;17.05;466161.77;1601.97;8.43;2009;7;julio;jul-09;711.937.648;Moderate_Value;High
44;113901;Employed;23;4.91;6.54;5743.53;3.1;25.47;480811.7;2617.39;8.09;2009;11;noviembre;nov-09;9.653.454.971;Moderate_Value;High
30;61435;Employed;12;3.83;5.66;5123.85;4.14;39.55;489301.54;780.14;4.25;2009;12;diciembre;dic-09;1.767.814.049;Low_Value;Medium
38;38808;Unemployed;17;8.76;4.1;4436.04;4.44;34.72;361390.67;4592.21;7.09;2009;12;diciembre;dic-09;1.307.183.141;High_Value;High
37;61397;Unemployed;31;5.92;7.35;12593.22;2.8;36.05;441647.02;4231.27;8.67;2009;6;junio;jun-09;2.035.216.455;High_Value;Low
56;86139;Unemployed;18;4.07;6.72;10755.88;3.11;36.5;212823.96;686.11;3.29;2009;9;septiembre;sep-09;2.775.215.272;Low_Value;Medium
31;139953;Unemployed;27;5.94;7.34;9379.31;5.59;13.66;307758.48;2994.4;11.94;2009;1;enero;ene-09;1.421.656.261;High_Value;Medium
35;130705;Employed;4;5.77;4.17;10507.66;2.67;11.7;230125.4;2281.8;8.55;2009;2;febrero;feb-09;2.353.422.264;Low_Value;Low
35;27461;Employed;26;5.42;2.95;7373.41;2.17;31.62;242374.14;3939.22;4.88;2009;9;septiembre;sep-09;1.553.885.982;High_Value;Low
47;107721;Employed;1;9.82;2.56;11483.81;4.4;18.42;175389.49;1370.11;6.9;2009;3;marzo;mar-09;2.346.316.165;Low_Value;Medium
45;56158;Employed;1;6.5;6.57;12900.07;1.73;38.93;415119.95;2276.25;9.41;2009;11;noviembre;nov-09;1.411.209.234;Low_Value;Medium
43;96759;Unemployed;11;3.51;6.62;3666.86;2.34;39.37;124896.37;2080.18;8.79;2009;3;marzo;mar-09;4.494.735.503;Low_Value;Medium
57;35573;Employed;5;9.7;6.18;14978.38;1.61;38.87;431204.07;2416.16;5.26;2009;10;octubre;oct-09;3.191.263.846;Low_Value;Medium
32;29554;Employed;17;7.3;7.01;13174.01;3.76;21.59;399967.11;4643.8;3.56;2009;3;marzo;mar-09;1.284.166.036;High_Value;Low
47;106598;Unemployed;10;4.15;6.83;13327.43;2.81;10.02;478402.79;572.21;7.65;2009;5;mayo;may-09;7.778.857.885;Low_Value;Medium
50;101254;Employed;2;6.84;6.1;10102.46;1.89;17.13;229645.19;954.23;6.62;2009;6;junio;jun-09;1.655.584.244;Low_Value;Medium
50;63327;Unemployed;33;6.76;6.99;13173.64;1.77;31.64;272919.73;4534.05;6.13;2009;5;mayo;may-09;2.229.538.826;High_Value;Medium
62;85229;Employed;5;6.65;7.68;4634.42;5.78;33.7;191818.26;2310.82;5.62;2009;8;agosto;ago-09;2.255.256.581;Low_Value;Low
50;66815;Unemployed;31;9.6;4;9781.81;3.04;28.85;296771.78;2225.29;9.81;2009;1;enero;ene-09;1.191.001.162;High_Value;High
60;105739;Employed;5;6.08;4.46;14256.16;4.16;30.8;52222.03;2458.21;10.75;2009;10;octubre;oct-09;2.918.089.928;Low_Value;Low
32;95889;Unemployed;1;9.07;6.47;14760.22;5.84;30.97;173035.79;4477.43;9.66;2009;4;abril;abr-09;2.132.830.925;Low_Value;Low
62;26395;Unemployed;21;5.4;6.04;12954.77;3.63;28.34;376743.3;4079.33;11.37;2009;12;diciembre;dic-09;1.389.825.259;High_Value;High
53;25282;Employed;2;7.47;3.3;8964.2;1.46;15.92;415584.91;3081.96;9.2;2009;8;agosto;ago-09;2.592.303.078;Low_Value;Low
62;46222;Unemployed;6;4.78;7.52;3690.81;5.97;14.77;410534.41;4691.78;4.07;2009;3;marzo;mar-09;4.362.882.669;Low_Value;Low
32;21937;Employed;13;3.94;7.05;6778.96;2.79;20.2;122422.06;2124.66;9.67;2009;4;abril;abr-09;49.375.222;Moderate_Value;High
63;110041;Employed;22;9.44;2.49;10701.97;3.15;14.98;446442.75;3938.57;11.44;2009;2;febrero;feb-09;1.462.569.876;High_Value;Low
64;114791;Unemployed;17;4.1;6.16;2938.06;1.62;38.22;480394.84;4258.71;7.06;2009;9;septiembre;sep-09;1.238.238.151;High_Value;Low
39;115360;Employed;14;7.77;6.14;4316.57;1.24;14.64;10331.8;541.35;9.74;2009;10;octubre;oct-09;2.961.105.821;Low_Value;Medium
48;77454;Unemployed;23;5.77;2.53;8359.89;5.97;22.7;492948.48;3396.88;6.32;2009;2;febrero;feb-09;1.205.233.188;High_Value;Low
49;49379;Unemployed;31;3.3;4.93;6035.54;2.48;11.04;184546.07;4069.69;10.67;2009;8;agosto;ago-09;1.936.685.223;High_Value;Medium
